k,tau,f(u),f(v),"q(u,v)",||x-y||
32.0,21.1137767453526,322.38733332570484,392.98060615468546,323.88482500173734,0.3826031980508687
32.0,21.1137767453526,322.38919960257704,392.7936630401016,323.8847637072362,0.3826031980508687
32.0,21.1137767453526,322.3898932880377,392.7255082662871,323.88473953312933,0.3826031980508687
32.0,21.1137767453526,322.3902238471288,392.6959019962335,323.8847247555347,0.3826031980508687
32.0,21.1137767453526,322.390407836216,392.6808779132963,323.88471366954093,0.3826031980508687
32.0,21.1137767453526,322.39052178382974,392.6721305838473,323.8847045018637,0.3826031980508687
33.0,23.22515441988786,322.44104035582416,392.0064322037646,324.03156520828355,0.3762130791047529
33.0,23.22515441988786,322.44308737022845,391.81269367240077,324.0314994367543,0.3762130791047529
33.0,23.22515441988786,322.4438552602355,391.7402139018152,324.0314741206533,0.3762130791047529
33.0,23.22515441988786,322.444220917798,391.7086040954222,324.0314588949486,0.3762130791047529
33.0,23.22515441988786,322.44442355415856,391.6927902610547,324.03144755355277,0.3762130791047529
33.0,23.22515441988786,322.44454819612645,391.68380155379657,324.03143818184964,0.3762130791047529
34.0,25.54766986187665,322.5004564905946,391.02355188290085,324.1872967677553,0.3696656546302776
34.0,25.54766986187665,322.5027145359196,390.82195056130706,324.18722384294307,0.3696656546302776
34.0,25.54766986187665,322.50357593711647,390.744112997864,324.18719620946354,0.3696656546302776
34.0,25.54766986187665,322.5039883898637,390.7097328650433,324.18717991372273,0.3696656546302776
34.0,25.54766986187665,322.5042169098541,390.69262440805323,324.1871679266566,0.3696656546302776
34.0,25.54766986187665,322.5043568437176,390.68308157490026,324.18715807019,0.3696656546302776
35.0,28.102436848064315,322.56607415446126,390.0294564519129,324.35231304606253,0.3629574876046779
35.0,28.102436848064315,322.5685586823711,389.8202204624745,324.3522317317071,0.3629574876046779
35.0,28.102436848064315,322.5695251214571,389.7367138679381,324.35220117855215,0.3629574876046779
35.0,28.102436848064315,322.5699916701849,389.69919715036644,324.3521834628754,0.3629574876046779
35.0,28.102436848064315,322.5702507050694,389.6805165983674,324.35217059236635,0.3629574876046779
35.0,28.102436848064315,322.5704089317808,389.6702405524517,324.352160070013,0.3629574876046779
35.0,28.102436848064315,322.5705130054762,389.66400848576745,324.3521509325226,0.3629574876046779
36.0,30.91268053287075,322.638423524588,389.0204240067824,324.52687935516167,0.35608422329160183
36.0,30.91268053287075,322.64113009153186,388.80512063891604,324.5267912625628,0.35608422329160183
36.0,30.91268053287075,322.64220124971564,388.716425161286,324.52675880946987,0.35608422329160183
36.0,30.91268053287075,322.64272162520604,388.67587037483725,324.5267404178988,0.35608422329160183
36.0,30.91268053287075,322.643010735751,388.65562097699853,324.52672725762096,0.35608422329160183
36.0,30.91268053287075,322.64318673964897,388.6446108157868,324.5267165728294,0.35608422329160183
36.0,30.91268053287075,322.64330170588346,388.6380887838859,324.52670730589114,0.35608422329160183
37.0,34.003948586157826,322.7178442006534,388.0038432678257,324.71127670208983,0.3490748770124435
37.0,34.003948586157826,322.7207969549671,387.78203862219493,324.7111790040372,0.3490748770124435
37.0,34.003948586157826,322.72199243016564,387.68750363572303,324.7111432555773,0.3490748770124435
37.0,34.003948586157826,322.7225800910171,387.64329660253725,324.711123423227,0.3490748770124435
37.0,34.003948586157826,322.7229083555735,387.62099953570225,324.7111095011581,0.3490748770124435
37.0,34.003948586157826,322.72310830897493,387.6089127113024,324.71109832854376,0.3490748770124435
37.0,34.003948586157826,322.7232384116576,387.6018665669138,324.71108868696575,0.3490748770124435
38.0,37.40434344477361,322.8048181201664,386.97785658357486,324.90574579343325,0.34193389826868525
38.0,37.40434344477361,322.80802568638387,386.75010483267124,324.90563722460297,0.34193389826868525
38.0,37.40434344477361,322.8093564405251,386.6496812574486,324.9055974650923,0.34193389826868525
38.0,37.40434344477361,322.81001976020036,386.60155994195566,324.90557577167624,0.34193389826868525
38.0,37.40434344477361,322.8103931261402,386.5769401282125,324.90556081678136,0.34193389826868525
38.0,37.40434344477361,322.81062121581783,386.5635524120552,324.90554896430115,0.34193389826868525
38.0,37.40434344477361,322.8107694078301,386.5558176712367,324.9055388014039,0.34193389826868525
38.0,37.40434344477361,322.8108707981618,386.5510575849896,324.90552970052323,0.34193389826868525
39.0,41.14477778925097,322.89984577863765,385.9398151533467,325.1104965907019,0.33466526237633387
39.0,41.14477778925097,322.9032964351493,385.7077082926809,325.11037866464886,0.33466526237633387
39.0,41.14477778925097,322.9047608415798,385.6020058196889,325.11033575108456,0.33466526237633387
39.0,41.14477778925097,322.90550000481176,385.55010863123107,325.1103128099177,0.33466526237633387
39.0,41.14477778925097,322.90591886786774,385.52313026198783,325.1102973129137,0.33466526237633387
39.0,41.14477778925097,322.90617540683513,385.50836055500633,325.1102851996367,0.33466526237633387
39.0,41.14477778925097,322.9063418727525,385.49985969890076,325.1102748889255,0.33466526237633387
39.0,41.14477778925097,322.9064552081272,385.49470843993834,325.1102656799309,0.33466526237633387
40.0,45.25925556817607,323.0032201109259,384.8955103107845,325.32575381772784,0.32729906030746736
40.0,45.25925556817607,323.00692868851274,384.6590009996015,325.3256237956971,0.32729906030746736
40.0,45.25925556817607,323.0085444405812,384.5477276767821,325.32557621257854,0.32729906030746736
40.0,45.25925556817607,323.0093736016853,384.4916514063534,325.32555116905803,0.32729906030746736
40.0,45.25925556817607,323.0098484509514,384.4619292149483,325.32553461759994,0.32729906030746736
40.0,45.25925556817607,323.0101410956304,384.4454580376863,325.32552191318695,0.32729906030746736
40.0,45.25925556817607,323.0103314124502,384.43594345923,325.3255112254855,0.32729906030746736
40.0,45.25925556817607,323.01046076133093,384.43021624487176,325.3255017389897,0.32729906030746736
41.0,49.785181124993684,323.1153657483379,383.8435516764973,325.5517011964639,0.3198457880626934
41.0,49.785181124993684,323.1193314434887,383.6033619992886,325.5515579800216,0.3198457880626934
41.0,49.785181124993684,323.1211068335024,383.4867327542248,325.5515049609921,0.3198457880626934
41.0,49.785181124993684,323.12203438074084,383.42639072011616,325.55147734676746,0.3198457880626934
41.0,49.785181124993684,323.12257204680975,383.39372983078476,325.55145945114896,0.3198457880626934
41.0,49.785181124993684,323.1229060798562,383.37534927770423,325.55144596890244,0.3198457880626934
41.0,49.785181124993684,323.1231242609398,383.36463700263573,325.5514347776983,0.3198457880626934
41.0,49.785181124993684,323.12327264699354,383.3581840679399,325.551424924227,0.3198457880626934
42.0,54.76369923749306,323.2366418965047,382.78444248970334,325.78850753209656,0.312322240665934
42.0,54.76369923749306,323.2408602915401,382.5413286828327,325.7883502145944,0.312322240665934
42.0,54.76369923749306,323.24280201466,382.4196430887911,325.7882910592044,0.312322240665934
42.0,54.76369923749306,323.243835824331,382.35501923751906,325.7882604440173,0.312322240665934
42.0,54.76369923749306,323.24444309151215,382.3192686909001,325.78824094789127,0.312322240665934
42.0,54.76369923749306,323.2448239445358,382.29879286685116,325.78822653552567,0.312322240665934
42.0,54.76369923749306,323.2450742272441,382.2867061672363,325.78821474996107,0.312322240665934
42.0,54.76369923749306,323.2452449131364,382.27937604346414,325.78820447600725,0.312322240665934
42.0,54.76369923749306,323.2453651134739,382.27481467813277,325.7881951607681,0.312322240665934
43.0,60.24006916124237,323.3674597416133,381.7159606884238,326.0363090764119,0.3047384658341617
43.0,60.24006916124237,323.3719034104822,381.47167751270865,326.03613991238495,0.3047384658341617
43.0,60.24006916124237,323.3740024519028,381.34591765527693,326.03607568179484,0.3047384658341617
43.0,60.24006916124237,323.3751396625805,381.27744732698613,326.0360427309048,0.3047384658341617
43.0,60.24006916124237,323.3758158067443,381.23874472468935,326.0360221268724,0.3047384658341617
43.0,60.24006916124237,323.37624355855087,381.2161672322844,326.03600718893694,0.3047384658341617
43.0,60.24006916124237,323.3765263087971,381.20263778134097,326.0359951620044,0.3047384658341617
43.0,60.24006916124237,323.3767197220883,381.19434181827046,326.03598478770675,0.3047384658341617
43.0,60.24006916124237,323.3768559529083,381.1891502740117,326.0359754411219,0.3047384658341617
44.0,66.26407607736661,323.5079732036561,380.64398632931113,326.2952638845532,0.2971263673877769
44.0,66.26407607736661,323.5126480350078,380.3984846647255,326.29508001985147,0.2971263673877769
44.0,66.26407607736661,323.5149194724157,380.2685867427381,326.29500888393267,0.2971263673877769
44.0,66.26407607736661,323.5161750939876,380.1960805490032,326.29497249879574,0.2971263673877769
44.0,66.26407607736661,323.5169327354224,380.15417850977906,326.29495012425997,0.2971263673877769
44.0,66.26407607736661,323.5174175013483,380.1292496259588,326.29493425695347,0.2971263673877769
44.0,66.26407607736661,323.51774070089266,380.11405188664037,326.294921739198,0.2971263673877769
44.0,66.26407607736661,323.51796309786243,380.1045975691296,326.29491110857333,0.2971263673877769
44.0,66.26407607736661,323.51812024576054,380.098616741123,326.2949016329146,0.2971263673877769
45.0,72.89048368510328,323.658504805849,379.56726278921883,326.5654897199369,0.2894988008452548
45.0,72.89048368510328,323.6633996955326,379.3212919705845,326.5652903707735,0.2894988008452548
45.0,72.89048368510328,323.66584672863246,379.1877405767019,326.565211507747,0.2894988008452548
45.0,72.89048368510328,323.6672278151693,379.1113813639994,326.565171116984,0.2894988008452548
45.0,72.89048368510328,323.6680742073613,379.06627768180954,326.5651466015412,0.2894988008452548
45.0,72.89048368510328,323.66862243540675,379.0389052223783,326.56512957343125,0.2894988008452548
45.0,72.89048368510328,323.6689915409693,379.02191250471674,326.56511642449533,0.2894988008452548
45.0,72.89048368510328,323.66924743393224,379.0111674210382,326.56510545589003,0.2894988008452548
45.0,72.89048368510328,323.66942917920005,379.00427297964154,326.5650958078563,0.2894988008452548
46.0,80.17953205361361,323.81929949465916,378.4868405963897,326.84709528120175,0.2818732496037888
46.0,80.17953205361361,323.82440125495066,378.24115006142006,326.846879875115,0.2818732496037888
46.0,80.17953205361361,323.8270252341557,378.1044843492906,326.84679253875186,0.2818732496037888
46.0,80.17953205361361,323.82853782860616,378.0245226798319,326.8467475970303,0.2818732496037888
46.0,80.17953205361361,323.8294797779895,377.9762726871994,326.8467205784479,0.2818732496037888
46.0,80.17953205361361,323.8300977906804,377.9464063467807,326.84670216188374,0.2818732496037888
46.0,80.17953205361361,323.8305183181943,377.92751967345305,326.84668824629136,0.2818732496037888
46.0,80.17953205361361,323.8308123850836,377.91536804995405,326.84667686539336,0.2818732496037888
46.0,80.17953205361361,323.8310226300041,377.9074441730031,326.84666701121927,0.2818732496037888
47.0,88.19748525897498,323.990575115213,377.4040412030175,327.14017767429493,0.2742668396960637
47.0,88.19748525897498,323.99586983472386,377.1593672741046,327.1399457201573,0.2742668396960637
47.0,88.19748525897498,323.9986709026158,377.0201669308959,327.13984916340706,0.2742668396960637
47.0,88.19748525897498,324.00032039847963,376.93691417057903,327.1397990992627,0.2742668396960637
47.0,88.19748525897498,324.0013645173426,376.8856298459766,327.13976918527266,0.2742668396960637
47.0,88.19748525897498,324.0020587075429,376.8532637334556,327.1397491266785,0.2742668396960637
47.0,88.19748525897498,324.0025363899582,376.832415968942,327.13973428991363,0.2742668396960637
47.0,88.19748525897498,324.00287360587663,376.8187633391907,327.13972241014596,0.2742668396960637
47.0,88.19748525897498,324.0031165885316,376.80970733489005,327.1397123092657,0.2742668396960637
47.0,88.19748525897498,324.00329476467493,376.80364405021317,327.13970334025856,0.2742668396960637
48.0,97.01723378487249,324.17265863503826,376.3163670049048,327.44480389804335,0.2666878394144306
48.0,97.01723378487249,324.1781032489015,376.0747263162889,327.44455947630377,0.2666878394144306
48.0,97.01723378487249,324.18105853765474,375.93448964523327,327.4444556063427,0.2666878394144306
48.0,97.01723378487249,324.1828329990908,375.84892731035586,327.4444014691931,0.2666878394144306
48.0,97.01723378487249,324.18397293838336,375.79520460163656,327.44436930843375,0.2666878394144306
48.0,97.01723378487249,324.18473994791407,375.76067803139824,327.4443480560037,0.2666878394144306
48.0,97.01723378487249,324.1852731270005,375.7380455825037,327.4443326403184,0.2666878394144306
48.0,97.01723378487249,324.1856528281796,375.7229673543312,327.44432054392274,0.2666878394144306
48.0,97.01723378487249,324.1859284605408,375.71279331383585,327.4443104421538,0.2666878394144306
48.0,97.01723378487249,324.18613180697184,375.7058633979717,327.4443016020954,0.2666878394144306
49.0,106.71895716335975,324.36551024464404,375.2331746845449,327.76107726288177,0.2591656328962882
49.0,106.71895716335975,324.37111441626917,374.99418143197363,327.76081669705815,0.2591656328962882
49.0,106.71895716335975,324.3742389935404,374.8528140600745,327.7607029093769,0.2591656328962882
49.0,106.71895716335975,324.37615488876827,374.76486551120456,327.76064297306675,0.2591656328962882
49.0,106.71895716335975,324.3774059643622,374.70859115430346,327.7606074213771,0.2591656328962882
49.0,106.71895716335975,324.37825913513245,374.6717642420558,327.76058421234137,0.2591656328962882
49.0,106.71895716335975,324.378859142991,374.6471983968489,327.76056770824226,0.2591656328962882
49.0,106.71895716335975,324.3792908632805,374.6305494821622,327.76055505529433,0.2591656328962882
49.0,106.71895716335975,324.37960713503367,374.61912266259344,327.7605447269704,0.2591656328962882
49.0,106.71895716335975,324.3798423336723,374.6112046140961,327.7605358678947,0.2591656328962882
50.0,117.39085287969573,324.56939513680845,374.1532731780371,328.0890549113414,0.2517080545183447
50.0,117.39085287969573,324.5751481959285,373.9176069443113,328.0887776437889,0.2517080545183447
50.0,117.39085287969573,324.5784404075547,373.77576054950987,328.0886530284244,0.2517080545183447
50.0,117.39085287969573,324.5805015366584,373.68589207632544,328.0885865097286,0.2517080545183447
50.0,117.39085287969573,324.5818697204977,373.62734868521625,328.0885469627364,0.2517080545183447
50.0,117.39085287969573,324.58281552381845,373.5883681178732,328.0885213493409,0.2517080545183447
50.0,117.39085287969573,324.5834886222076,373.56192607711625,328.0885034337509,0.2517080545183447
50.0,117.39085287969573,324.58397814026284,373.5437083776227,328.0884899958182,0.2517080545183447
50.0,117.39085287969573,324.5843402551924,373.5309982411036,328.08847928235684,0.2517080545183447
50.0,117.39085287969573,324.5846119213396,373.5220437757406,328.0884702965899,0.2517080545183447
51.0,129.1299381676653,324.78449475229854,373.07911999600765,328.4287892308365,0.2443268190177944
51.0,129.1299381676653,324.79038700693445,372.84746630782456,328.42849494114023,0.2443268190177944
51.0,129.1299381676653,324.7938438126214,372.70581723436146,328.4283587364213,0.2443268190177944
51.0,129.1299381676653,324.7960523756726,372.61454312007004,328.4282849202936,0.2443268190177944
51.0,129.1299381676653,324.79754238305,372.55406929239666,328.4282407968735,0.2443268190177944
51.0,129.1299381676653,324.79858640425505,372.5131347336659,328.4282123296106,0.2443268190177944
51.0,129.1299381676653,324.79933826180604,372.4849189762781,328.42819266484406,0.2443268190177944
51.0,129.1299381676653,324.79989098287706,372.46517099975995,328.4281781934404,0.2443268190177944
51.0,129.1299381676653,324.8003039365501,372.45117559848995,328.4281669149043,0.2443268190177944
51.0,129.1299381676653,324.80061660145543,372.4411581897165,328.4281576741206,0.2443268190177944
52.0,142.04293198443185,325.0109884123533,372.01353391589294,328.78032041710816,0.23703238998458714
52.0,142.04293198443185,325.01701281935254,371.78655633452854,328.78000881220856,0.23703238998458714
52.0,142.04293198443185,325.0206309389887,371.64577859977385,328.7798602837639,0.23703238998458714
52.0,142.04293198443185,325.02298826169954,371.55363943396867,328.7797784437349,0.23703238998458714
52.0,142.04293198443185,325.02460403721557,371.49161522455984,328.779729130839,0.23703238998458714
52.0,142.04293198443185,325.02575132833897,371.4489710355725,328.7796973187093,0.23703238998458714
52.0,142.04293198443185,325.0265872901123,371.41912556971727,328.7796755225501,0.23703238998458714
52.0,142.04293198443185,325.02720845691545,371.3979216715725,328.7796597256697,0.23703238998458714
52.0,142.04293198443185,325.027677203541,371.3826687536106,328.7796476617786,0.23703238998458714
52.0,142.04293198443185,325.02803544811263,371.3715858440147,328.7796380013175,0.23703238998458714
53.0,156.24722518287504,325.24906388809734,370.95958656130574,329.14367397122396,0.2298336399065547
53.0,156.24722518287504,325.25521666689326,370.7379230418526,329.1433447418079,0.2298336399065547
53.0,156.24722518287504,325.2589929696326,370.5986789999374,329.1431831702403,0.2298336399065547
53.0,156.24722518287504,325.26149962975956,370.50623149344403,329.1430925614542,0.2298336399065547
53.0,156.24722518287504,325.26324433682,370.4430708717482,329.14303740785016,0.2298336399065547
53.0,156.24722518287504,325.2644993554445,370.39900188303386,329.1430017120666,0.2298336399065547
53.0,156.24722518287504,325.26542436941213,370.3677107214886,329.14297735107476,0.2298336399065547
